gestational_age_(weeks)	race	measure	3rd_percentile	5th_percentile	10th_percentile	50th_percentile	90th_percentile	95th_percentile	97th_percentile
12.0	Asian & Pacific Islander	Femur Length	4.72	4.87	5.11	6.07	7.2	7.56	7.8
12.14	Asian & Pacific Islander	Femur Length	5.02	5.18	5.43	6.44	7.64	8.01	8.27
12.29	Asian & Pacific Islander	Femur Length	5.33	5.5	5.77	6.83	8.08	8.48	8.75
12.43	Asian & Pacific Islander	Femur Length	5.66	5.83	6.12	7.23	8.54	8.96	9.24
12.57	Asian & Pacific Islander	Femur Length	5.99	6.17	6.47	7.64	9.01	9.45	9.74
12.71	Asian & Pacific Islander	Femur Length	6.33	6.53	6.84	8.06	9.5	9.95	10.25
12.86	Asian & Pacific Islander	Femur Length	6.68	6.89	7.21	8.49	9.99	10.46	10.78
13.0	Asian & Pacific Islander	Femur Length	7.04	7.26	7.6	8.93	10.49	10.98	11.31
13.14	Asian & Pacific Islander	Femur Length	7.41	7.63	7.99	9.37	11.0	11.51	11.85
13.29	Asian & Pacific Islander	Femur Length	7.79	8.02	8.39	9.83	11.52	12.05	12.41
13.43	Asian & Pacific Islander	Femur Length	8.17	8.41	8.8	10.29	12.05	12.59	12.96
13.57	Asian & Pacific Islander	Femur Length	8.56	8.81	9.21	10.76	12.58	13.15	13.53
13.71	Asian & Pacific Islander	Femur Length	8.96	9.22	9.63	11.24	13.12	13.7	14.1
13.86	Asian & Pacific Islander	Femur Length	9.36	9.63	10.06	11.72	13.66	14.27	14.68
14.0	Asian & Pacific Islander	Femur Length	9.77	10.05	10.49	12.21	14.21	14.83	15.25
14.14	Asian & Pacific Islander	Femur Length	10.19	10.47	10.93	12.7	14.76	15.4	15.84
14.29	Asian & Pacific Islander	Femur Length	10.6	10.9	11.37	13.19	15.31	15.97	16.42
14.43	Asian & Pacific Islander	Femur Length	11.03	11.33	11.81	13.69	15.87	16.55	17.0
14.57	Asian & Pacific Islander	Femur Length	11.45	11.76	12.26	14.19	16.43	17.12	17.59
14.71	Asian & Pacific Islander	Femur Length	11.88	12.2	12.71	14.69	16.98	17.69	18.17
14.86	Asian & Pacific Islander	Femur Length	12.3	12.63	13.16	15.19	17.54	18.26	18.75
15.0	Asian & Pacific Islander	Femur Length	12.74	13.07	13.61	15.69	18.09	18.83	19.33
15.14	Asian & Pacific Islander	Femur Length	13.17	13.51	14.06	16.19	18.64	19.4	19.91
15.29	Asian & Pacific Islander	Femur Length	13.6	13.95	14.52	16.69	19.19	19.96	20.48
15.43	Asian & Pacific Islander	Femur Length	14.03	14.39	14.97	17.19	19.73	20.52	21.05
15.57	Asian & Pacific Islander	Femur Length	14.46	14.83	15.42	17.68	20.28	21.08	21.62
15.71	Asian & Pacific Islander	Femur Length	14.89	15.27	15.87	18.17	20.81	21.63	22.18
15.86	Asian & Pacific Islander	Femur Length	15.32	15.7	16.31	18.66	21.34	22.17	22.73
16.0	Asian & Pacific Islander	Femur Length	15.75	16.14	16.76	19.14	21.87	22.71	23.27
16.14	Asian & Pacific Islander	Femur Length	16.17	16.57	17.2	19.62	22.39	23.24	23.81
16.29	Asian & Pacific Islander	Femur Length	16.6	17.0	17.64	20.1	22.9	23.77	24.34
16.43	Asian & Pacific Islander	Femur Length	17.02	17.43	18.08	20.57	23.41	24.28	24.87
16.57	Asian & Pacific Islander	Femur Length	17.43	17.85	18.51	21.04	23.91	24.79	25.38
16.71	Asian & Pacific Islander	Femur Length	17.85	18.27	18.94	21.5	24.4	25.3	25.89
16.86	Asian & Pacific Islander	Femur Length	18.26	18.69	19.36	21.95	24.89	25.79	26.39
17.0	Asian & Pacific Islander	Femur Length	18.67	19.1	19.78	22.4	25.37	26.28	26.89
17.14	Asian & Pacific Islander	Femur Length	19.07	19.51	20.2	22.85	25.84	26.76	27.37
17.29	Asian & Pacific Islander	Femur Length	19.47	19.92	20.62	23.29	26.31	27.23	27.85
17.43	Asian & Pacific Islander	Femur Length	19.87	20.32	21.03	23.72	26.77	27.7	28.32
17.57	Asian & Pacific Islander	Femur Length	20.27	20.72	21.43	24.15	27.22	28.16	28.78
17.71	Asian & Pacific Islander	Femur Length	20.66	21.11	21.83	24.58	27.66	28.61	29.24
17.86	Asian & Pacific Islander	Femur Length	21.05	21.51	22.23	25.0	28.1	29.05	29.69
18.0	Asian & Pacific Islander	Femur Length	21.43	21.9	22.63	25.41	28.54	29.49	30.13
18.14	Asian & Pacific Islander	Femur Length	21.82	22.28	23.02	25.82	28.97	29.92	30.56
18.29	Asian & Pacific Islander	Femur Length	22.2	22.67	23.41	26.23	29.39	30.35	30.99
18.43	Asian & Pacific Islander	Femur Length	22.58	23.05	23.8	26.64	29.81	30.78	31.42
18.57	Asian & Pacific Islander	Femur Length	22.96	23.43	24.19	27.04	30.22	31.19	31.84
18.71	Asian & Pacific Islander	Femur Length	23.33	23.81	24.57	27.44	30.64	31.61	32.26
18.86	Asian & Pacific Islander	Femur Length	23.71	24.19	24.95	27.83	31.05	32.02	32.67
19.0	Asian & Pacific Islander	Femur Length	24.09	24.57	25.34	28.23	31.46	32.44	33.09
19.14	Asian & Pacific Islander	Femur Length	24.46	24.95	25.72	28.63	31.86	32.85	33.5
19.29	Asian & Pacific Islander	Femur Length	24.84	25.33	26.1	29.02	32.27	33.25	33.91
19.43	Asian & Pacific Islander	Femur Length	25.22	25.71	26.49	29.42	32.68	33.66	34.32
19.57	Asian & Pacific Islander	Femur Length	25.6	26.09	26.87	29.82	33.08	34.07	34.73
19.71	Asian & Pacific Islander	Femur Length	25.98	26.47	27.26	30.21	33.49	34.48	35.14
19.86	Asian & Pacific Islander	Femur Length	26.35	26.85	27.64	30.61	33.89	34.89	35.55
20.0	Asian & Pacific Islander	Femur Length	26.73	27.24	28.03	31.0	34.3	35.29	35.95
20.14	Asian & Pacific Islander	Femur Length	27.11	27.62	28.41	31.4	34.7	35.7	36.36
20.29	Asian & Pacific Islander	Femur Length	27.5	28.0	28.8	31.79	35.1	36.1	36.77
20.43	Asian & Pacific Islander	Femur Length	27.88	28.38	29.18	32.19	35.51	36.51	37.17
20.57	Asian & Pacific Islander	Femur Length	28.26	28.77	29.57	32.58	35.91	36.91	37.57
20.71	Asian & Pacific Islander	Femur Length	28.64	29.15	29.95	32.98	36.31	37.31	37.98
20.86	Asian & Pacific Islander	Femur Length	29.02	29.53	30.34	33.37	36.71	37.71	38.38
21.0	Asian & Pacific Islander	Femur Length	29.4	29.91	30.72	33.76	37.1	38.11	38.78
21.14	Asian & Pacific Islander	Femur Length	29.78	30.29	31.11	34.16	37.5	38.51	39.18
21.29	Asian & Pacific Islander	Femur Length	30.16	30.68	31.49	34.55	37.9	38.9	39.57
21.43	Asian & Pacific Islander	Femur Length	30.54	31.06	31.87	34.94	38.29	39.3	39.97
21.57	Asian & Pacific Islander	Femur Length	30.91	31.44	32.26	35.32	38.69	39.69	40.36
21.71	Asian & Pacific Islander	Femur Length	31.29	31.82	32.64	35.71	39.08	40.09	40.76
21.86	Asian & Pacific Islander	Femur Length	31.67	32.19	33.02	36.1	39.47	40.48	41.15
22.0	Asian & Pacific Islander	Femur Length	32.04	32.57	33.4	36.48	39.86	40.87	41.54
22.14	Asian & Pacific Islander	Femur Length	32.42	32.95	33.78	36.87	40.25	41.26	41.93
22.29	Asian & Pacific Islander	Femur Length	32.79	33.32	34.15	37.25	40.63	41.64	42.32
22.43	Asian & Pacific Islander	Femur Length	33.17	33.7	34.53	37.63	41.02	42.03	42.7
22.57	Asian & Pacific Islander	Femur Length	33.54	34.07	34.9	38.01	41.4	42.41	43.09
22.71	Asian & Pacific Islander	Femur Length	33.91	34.44	35.28	38.39	41.78	42.8	43.47
22.86	Asian & Pacific Islander	Femur Length	34.28	34.81	35.65	38.77	42.16	43.18	43.85
23.0	Asian & Pacific Islander	Femur Length	34.65	35.18	36.02	39.15	42.54	43.56	44.23
23.14	Asian & Pacific Islander	Femur Length	35.01	35.55	36.39	39.52	42.92	43.94	44.61
23.29	Asian & Pacific Islander	Femur Length	35.38	35.92	36.76	39.89	43.3	44.31	44.98
23.43	Asian & Pacific Islander	Femur Length	35.74	36.28	37.12	40.26	43.67	44.69	45.36
23.57	Asian & Pacific Islander	Femur Length	36.1	36.64	37.49	40.63	44.04	45.06	45.73
23.71	Asian & Pacific Islander	Femur Length	36.46	37.0	37.85	41.0	44.41	45.43	46.1
23.86	Asian & Pacific Islander	Femur Length	36.82	37.36	38.21	41.37	44.78	45.8	46.47
24.0	Asian & Pacific Islander	Femur Length	37.18	37.72	38.57	41.73	45.15	46.17	46.84
24.14	Asian & Pacific Islander	Femur Length	37.53	38.08	38.93	42.09	45.52	46.53	47.21
24.29	Asian & Pacific Islander	Femur Length	37.89	38.43	39.29	42.46	45.88	46.9	47.57
24.43	Asian & Pacific Islander	Femur Length	38.24	38.78	39.64	42.81	46.24	47.26	47.94
24.57	Asian & Pacific Islander	Femur Length	38.59	39.13	39.99	43.17	46.6	47.62	48.3
24.71	Asian & Pacific Islander	Femur Length	38.93	39.48	40.34	43.53	46.96	47.98	48.66
24.86	Asian & Pacific Islander	Femur Length	39.28	39.83	40.69	43.88	47.32	48.34	49.02
25.0	Asian & Pacific Islander	Femur Length	39.62	40.17	41.04	44.23	47.68	48.7	49.38
25.14	Asian & Pacific Islander	Femur Length	39.96	40.52	41.38	44.58	48.03	49.06	49.73
25.29	Asian & Pacific Islander	Femur Length	40.3	40.86	41.72	44.93	48.38	49.41	50.09
25.43	Asian & Pacific Islander	Femur Length	40.64	41.19	42.06	45.28	48.73	49.76	50.44
25.57	Asian & Pacific Islander	Femur Length	40.97	41.53	42.4	45.62	49.08	50.11	50.79
25.71	Asian & Pacific Islander	Femur Length	41.31	41.86	42.74	45.96	49.43	50.46	51.14
25.86	Asian & Pacific Islander	Femur Length	41.64	42.19	43.07	46.3	49.78	50.81	51.49
26.0	Asian & Pacific Islander	Femur Length	41.96	42.52	43.4	46.64	50.12	51.16	51.84
26.14	Asian & Pacific Islander	Femur Length	42.29	42.85	43.73	46.98	50.47	51.5	52.19
26.29	Asian & Pacific Islander	Femur Length	42.61	43.18	44.06	47.31	50.81	51.85	52.53
26.43	Asian & Pacific Islander	Femur Length	42.94	43.5	44.38	47.65	51.15	52.19	52.87
26.57	Asian & Pacific Islander	Femur Length	43.26	43.82	44.71	47.98	51.49	52.53	53.22
26.71	Asian & Pacific Islander	Femur Length	43.57	44.14	45.03	48.31	51.83	52.87	53.56
26.86	Asian & Pacific Islander	Femur Length	43.89	44.46	45.35	48.64	52.16	53.21	53.9
27.0	Asian & Pacific Islander	Femur Length	44.2	44.77	45.67	48.96	52.5	53.54	54.24
27.14	Asian & Pacific Islander	Femur Length	44.51	45.09	45.98	49.29	52.83	53.88	54.57
27.29	Asian & Pacific Islander	Femur Length	44.82	45.4	46.3	49.61	53.16	54.22	54.91
27.43	Asian & Pacific Islander	Femur Length	45.13	45.71	46.61	49.93	53.49	54.55	55.25
27.57	Asian & Pacific Islander	Femur Length	45.44	46.01	46.92	50.25	53.82	54.88	55.58
27.71	Asian & Pacific Islander	Femur Length	45.74	46.32	47.23	50.57	54.15	55.21	55.91
27.86	Asian & Pacific Islander	Femur Length	46.04	46.62	47.53	50.89	54.48	55.54	56.25
28.0	Asian & Pacific Islander	Femur Length	46.34	46.92	47.84	51.2	54.81	55.87	56.58
28.14	Asian & Pacific Islander	Femur Length	46.64	47.22	48.14	51.52	55.13	56.2	56.91
28.29	Asian & Pacific Islander	Femur Length	46.93	47.52	48.44	51.83	55.46	56.53	57.24
28.43	Asian & Pacific Islander	Femur Length	47.23	47.82	48.74	52.14	55.78	56.86	57.57
28.57	Asian & Pacific Islander	Femur Length	47.52	48.11	49.04	52.45	56.1	57.18	57.9
28.71	Asian & Pacific Islander	Femur Length	47.81	48.41	49.34	52.76	56.43	57.51	58.22
28.86	Asian & Pacific Islander	Femur Length	48.1	48.7	49.63	53.07	56.75	57.83	58.55
29.0	Asian & Pacific Islander	Femur Length	48.39	48.99	49.93	53.38	57.07	58.16	58.88
29.14	Asian & Pacific Islander	Femur Length	48.68	49.28	50.22	53.68	57.39	58.48	59.2
29.29	Asian & Pacific Islander	Femur Length	48.96	49.57	50.51	53.99	57.7	58.8	59.53
29.43	Asian & Pacific Islander	Femur Length	49.25	49.85	50.8	54.29	58.02	59.13	59.85
29.57	Asian & Pacific Islander	Femur Length	49.53	50.14	51.09	54.59	58.34	59.45	60.18
29.71	Asian & Pacific Islander	Femur Length	49.81	50.42	51.38	54.89	58.65	59.77	60.5
29.86	Asian & Pacific Islander	Femur Length	50.09	50.7	51.66	55.19	58.97	60.08	60.82
30.0	Asian & Pacific Islander	Femur Length	50.36	50.98	51.94	55.49	59.28	60.4	61.14
30.14	Asian & Pacific Islander	Femur Length	50.64	51.26	52.22	55.79	59.59	60.72	61.46
30.29	Asian & Pacific Islander	Femur Length	50.91	51.53	52.5	56.08	59.9	61.03	61.78
30.43	Asian & Pacific Islander	Femur Length	51.18	51.81	52.78	56.38	60.21	61.35	62.1
30.57	Asian & Pacific Islander	Femur Length	51.45	52.08	53.06	56.67	60.52	61.66	62.41
30.71	Asian & Pacific Islander	Femur Length	51.72	52.35	53.34	56.96	60.83	61.97	62.73
30.86	Asian & Pacific Islander	Femur Length	51.99	52.62	53.61	57.25	61.13	62.28	63.04
31.0	Asian & Pacific Islander	Femur Length	52.25	52.89	53.88	57.54	61.44	62.59	63.35
31.14	Asian & Pacific Islander	Femur Length	52.52	53.15	54.15	57.82	61.74	62.9	63.67
31.29	Asian & Pacific Islander	Femur Length	52.78	53.42	54.42	58.11	62.04	63.21	63.98
31.43	Asian & Pacific Islander	Femur Length	53.04	53.68	54.69	58.39	62.35	63.51	64.28
31.57	Asian & Pacific Islander	Femur Length	53.3	53.94	54.95	58.67	62.64	63.82	64.59
31.71	Asian & Pacific Islander	Femur Length	53.55	54.2	55.22	58.95	62.94	64.12	64.9
31.86	Asian & Pacific Islander	Femur Length	53.81	54.46	55.48	59.23	63.24	64.42	65.2
32.0	Asian & Pacific Islander	Femur Length	54.06	54.72	55.74	59.51	63.53	64.72	65.51
32.14	Asian & Pacific Islander	Femur Length	54.31	54.97	56.0	59.79	63.83	65.02	65.81
32.29	Asian & Pacific Islander	Femur Length	54.57	55.23	56.26	60.06	64.12	65.32	66.11
32.43	Asian & Pacific Islander	Femur Length	54.81	55.48	56.52	60.33	64.41	65.62	66.41
32.57	Asian & Pacific Islander	Femur Length	55.06	55.73	56.77	60.61	64.7	65.91	66.71
32.71	Asian & Pacific Islander	Femur Length	55.31	55.98	57.02	60.88	64.99	66.2	67.0
32.86	Asian & Pacific Islander	Femur Length	55.55	56.23	57.28	61.14	65.27	66.49	67.3
33.0	Asian & Pacific Islander	Femur Length	55.8	56.47	57.53	61.41	65.56	66.78	67.59
33.14	Asian & Pacific Islander	Femur Length	56.04	56.72	57.78	61.68	65.84	67.07	67.88
33.29	Asian & Pacific Islander	Femur Length	56.28	56.96	58.02	61.94	66.12	67.36	68.17
33.43	Asian & Pacific Islander	Femur Length	56.52	57.2	58.27	62.2	66.4	67.64	68.46
33.57	Asian & Pacific Islander	Femur Length	56.75	57.44	58.51	62.46	66.68	67.93	68.75
33.71	Asian & Pacific Islander	Femur Length	56.99	57.68	58.76	62.72	66.96	68.21	69.04
33.86	Asian & Pacific Islander	Femur Length	57.23	57.92	59.0	62.98	67.23	68.49	69.32
34.0	Asian & Pacific Islander	Femur Length	57.46	58.15	59.24	63.24	67.51	68.77	69.6
